ID,ActivityHour,TotalStep,TotalIntensity,AverageIntensity
7086361926,4/20/2016 2:00:00 AM,0,0,0
7086361926,4/20/2016 3:00:00 AM,0,0,0
7086361926,4/20/2016 4:00:00 AM,0,0,0
7086361926,4/20/2016 5:00:00 AM,0,0,0
7086361926,4/21/2016 2:00:00 AM,0,0,0
7086361926,4/21/2016 3:00:00 AM,0,0,0
7086361926,4/21/2016 4:00:00 AM,0,0,0
7086361926,4/21/2016 5:00:00 AM,0,0,0
7086361926,4/22/2016 12:00:00 AM,0,0,0
7086361926,4/22/2016 1:00:00 AM,0,0,0
7086361926,4/22/2016 2:00:00 AM,0,0,0
7086361926,4/22/2016 3:00:00 AM,0,0,0
7086361926,4/22/2016 4:00:00 AM,0,0,0
7086361926,4/22/2016 5:00:00 AM,0,0,0
7086361926,4/22/2016 9:00:00 AM,0,0,0
7086361926,4/22/2016 10:00:00 PM,0,0,0
7086361926,4/22/2016 11:00:00 PM,0,0,0
7086361926,4/23/2016 12:00:00 AM,0,0,0
7086361926,4/23/2016 1:00:00 AM,0,0,0
7086361926,4/23/2016 2:00:00 AM,0,0,0
7086361926,4/23/2016 3:00:00 AM,0,0,0
7086361926,4/23/2016 4:00:00 AM,0,0,0
7086361926,4/23/2016 5:00:00 AM,0,0,0
7086361926,4/23/2016 6:00:00 AM,0,0,0
7086361926,4/23/2016 7:00:00 AM,0,0,0
7086361926,4/23/2016 8:00:00 AM,0,0,0
7086361926,4/23/2016 9:00:00 AM,0,0,0
7086361926,4/23/2016 10:00:00 AM,0,0,0
7086361926,4/23/2016 11:00:00 AM,0,0,0
7086361926,4/23/2016 6:00:00 PM,0,0,0
7086361926,4/24/2016 1:00:00 AM,0,0,0
7086361926,4/24/2016 2:00:00 AM,0,0,0
7086361926,4/24/2016 3:00:00 AM,0,0,0
7086361926,4/24/2016 4:00:00 AM,0,0,0
7086361926,4/24/2016 5:00:00 AM,0,0,0
7086361926,4/24/2016 6:00:00 AM,0,0,0
7086361926,4/24/2016 7:00:00 AM,0,0,0
7086361926,4/24/2016 8:00:00 AM,0,0,0
7086361926,4/24/2016 9:00:00 AM,0,0,0
7086361926,4/24/2016 10:00:00 AM,0,0,0
7086361926,4/24/2016 11:00:00 AM,0,0,0
7086361926,4/24/2016 1:00:00 PM,0,0,0
7086361926,4/24/2016 5:00:00 PM,0,0,0
7086361926,4/24/2016 11:00:00 PM,0,0,0
7086361926,4/25/2016 12:00:00 AM,0,0,0
7086361926,4/25/2016 1:00:00 AM,0,0,0
7086361926,4/25/2016 2:00:00 AM,0,0,0
7086361926,4/25/2016 3:00:00 AM,0,0,0
7086361926,4/25/2016 4:00:00 AM,0,0,0
7086361926,4/25/2016 5:00:00 AM,0,0,0
7086361926,4/25/2016 6:00:00 AM,0,0,0
7086361926,4/25/2016 8:00:00 AM,0,0,0
7086361926,4/25/2016 2:00:00 PM,0,0,0
7086361926,4/25/2016 11:00:00 PM,0,0,0
7086361926,4/26/2016 12:00:00 AM,0,0,0
7086361926,4/26/2016 3:00:00 AM,0,0,0
7086361926,4/26/2016 4:00:00 AM,0,0,0
7086361926,4/26/2016 5:00:00 AM,0,0,0
7086361926,4/26/2016 9:00:00 AM,0,0,0
7086361926,4/26/2016 9:00:00 PM,0,0,0
7086361926,4/26/2016 11:00:00 PM,0,0,0
7086361926,4/27/2016 12:00:00 AM,0,0,0
7086361926,4/27/2016 2:00:00 AM,0,0,0
7086361926,4/27/2016 3:00:00 AM,0,0,0
7086361926,4/27/2016 4:00:00 AM,0,0,0
7086361926,4/27/2016 5:00:00 AM,0,0,0
7086361926,4/27/2016 6:00:00 AM,0,0,0
7086361926,4/27/2016 10:00:00 AM,0,0,0
7086361926,4/28/2016 1:00:00 AM,0,0,0
7086361926,4/28/2016 2:00:00 AM,0,0,0
7086361926,4/28/2016 3:00:00 AM,0,0,0
7086361926,4/28/2016 4:00:00 AM,0,0,0
7086361926,4/28/2016 5:00:00 AM,0,0,0
7086361926,4/28/2016 11:00:00 AM,0,0,0
7086361926,4/28/2016 11:00:00 PM,0,0,0
7086361926,4/29/2016 12:00:00 AM,0,0,0
7086361926,4/29/2016 1:00:00 AM,0,0,0
7086361926,4/29/2016 2:00:00 AM,0,0,0
7086361926,4/29/2016 3:00:00 AM,0,0,0
7086361926,4/29/2016 4:00:00 AM,0,0,0
7086361926,4/29/2016 5:00:00 AM,0,0,0
7086361926,4/29/2016 6:00:00 AM,0,0,0
7086361926,4/29/2016 10:00:00 AM,0,0,0
7086361926,4/29/2016 2:00:00 PM,0,0,0
7086361926,4/30/2016 2:00:00 AM,0,0,0
7086361926,4/30/2016 3:00:00 AM,0,0,0
7086361926,4/30/2016 4:00:00 AM,0,0,0
7086361926,4/30/2016 5:00:00 AM,0,0,0
7086361926,4/30/2016 6:00:00 AM,0,0,0
7086361926,4/30/2016 7:00:00 AM,0,0,0
7086361926,4/30/2016 8:00:00 AM,0,0,0
7086361926,4/30/2016 9:00:00 AM,0,0,0
7086361926,5/1/2016 1:00:00 AM,0,0,0
7086361926,5/1/2016 3:00:00 AM,0,0,0
7086361926,5/1/2016 4:00:00 AM,0,0,0
7086361926,5/1/2016 5:00:00 AM,0,0,0
7086361926,5/1/2016 6:00:00 AM,0,0,0
7086361926,5/1/2016 4:00:00 PM,0,0,0
7086361926,5/1/2016 5:00:00 PM,0,0,0
7086361926,5/2/2016 12:00:00 AM,0,0,0
7086361926,5/2/2016 1:00:00 AM,0,0,0
7086361926,5/2/2016 2:00:00 AM,0,0,0
7086361926,5/2/2016 3:00:00 AM,0,0,0
7086361926,5/2/2016 4:00:00 AM,0,0,0
7086361926,5/2/2016 5:00:00 AM,0,0,0
7086361926,5/2/2016 2:00:00 PM,0,0,0
7086361926,5/2/2016 8:00:00 PM,0,0,0
7086361926,5/2/2016 9:00:00 PM,0,0,0
7086361926,5/3/2016 1:00:00 AM,0,0,0
7086361926,5/3/2016 2:00:00 AM,0,0,0
7086361926,5/3/2016 3:00:00 AM,0,0,0
7086361926,5/3/2016 4:00:00 AM,0,0,0
7086361926,5/3/2016 5:00:00 AM,0,0,0
7086361926,5/3/2016 8:00:00 AM,0,0,0
7086361926,5/4/2016 12:00:00 AM,0,0,0
7086361926,5/4/2016 1:00:00 AM,0,0,0
7086361926,5/4/2016 2:00:00 AM,0,0,0
7086361926,5/4/2016 3:00:00 AM,0,0,0
7086361926,5/4/2016 4:00:00 AM,0,0,0
7086361926,5/4/2016 5:00:00 AM,0,0,0
7086361926,5/4/2016 8:00:00 PM,0,0,0
7086361926,5/5/2016 12:00:00 AM,0,0,0
7086361926,5/5/2016 1:00:00 AM,0,0,0
7086361926,5/5/2016 2:00:00 AM,0,0,0
7086361926,5/5/2016 3:00:00 AM,0,0,0
7086361926,5/5/2016 4:00:00 AM,0,0,0
7086361926,5/5/2016 5:00:00 AM,0,0,0
7086361926,5/5/2016 6:00:00 AM,0,0,0
7086361926,5/5/2016 9:00:00 AM,0,0,0
7086361926,5/6/2016 2:00:00 AM,0,0,0
7086361926,5/6/2016 3:00:00 AM,0,0,0
7086361926,5/6/2016 4:00:00 AM,0,0,0
7086361926,5/6/2016 5:00:00 AM,0,0,0
7086361926,5/6/2016 10:00:00 PM,0,0,0
7086361926,5/6/2016 11:00:00 PM,0,0,0
7086361926,5/7/2016 1:00:00 AM,0,0,0
7086361926,5/7/2016 2:00:00 AM,0,0,0
7086361926,5/7/2016 3:00:00 AM,0,0,0
7086361926,5/7/2016 4:00:00 AM,0,0,0
7086361926,5/7/2016 5:00:00 AM,0,0,0
7086361926,5/7/2016 6:00:00 AM,0,0,0
7086361926,5/7/2016 7:00:00 AM,0,0,0
7086361926,5/7/2016 8:00:00 AM,0,0,0
7086361926,5/8/2016 1:00:00 AM,0,0,0
7086361926,5/8/2016 2:00:00 AM,0,0,0
7086361926,5/8/2016 3:00:00 AM,0,0,0
7086361926,5/8/2016 4:00:00 AM,0,0,0
7086361926,5/8/2016 5:00:00 AM,0,0,0
7086361926,5/8/2016 6:00:00 AM,0,0,0
7086361926,5/8/2016 8:00:00 AM,0,0,0
7086361926,5/8/2016 10:00:00 AM,0,0,0
7086361926,5/8/2016 6:00:00 PM,0,0,0
7086361926,5/9/2016 12:00:00 AM,0,0,0
7086361926,5/9/2016 1:00:00 AM,0,0,0
7086361926,5/9/2016 2:00:00 AM,0,0,0
7086361926,5/9/2016 3:00:00 AM,0,0,0
7086361926,5/9/2016 4:00:00 AM,0,0,0
7086361926,5/9/2016 5:00:00 AM,0,0,0
7086361926,5/9/2016 10:00:00 PM,0,0,0
7086361926,5/9/2016 11:00:00 PM,0,0,0
7086361926,5/10/2016 12:00:00 AM,0,0,0
7086361926,5/10/2016 1:00:00 AM,0,0,0
7086361926,5/10/2016 2:00:00 AM,0,0,0
7086361926,5/10/2016 3:00:00 AM,0,0,0
7086361926,5/10/2016 4:00:00 AM,0,0,0
7086361926,5/10/2016 5:00:00 AM,0,0,0
7086361926,5/10/2016 6:00:00 AM,0,0,0
7086361926,5/10/2016 8:00:00 PM,0,0,0
7086361926,5/10/2016 9:00:00 PM,0,0,0
7086361926,5/10/2016 11:00:00 PM,0,0,0
7086361926,5/11/2016 12:00:00 AM,0,0,0
7086361926,5/11/2016 2:00:00 AM,0,0,0
7086361926,5/11/2016 3:00:00 AM,0,0,0
7086361926,5/11/2016 4:00:00 AM,0,0,0
7086361926,5/11/2016 5:00:00 AM,0,0,0
7086361926,5/11/2016 9:00:00 PM,0,0,0
7086361926,5/11/2016 11:00:00 PM,0,0,0
7086361926,5/12/2016 12:00:00 AM,0,0,0
7086361926,5/12/2016 1:00:00 AM,0,0,0
7086361926,5/12/2016 2:00:00 AM,0,0,0
7086361926,5/12/2016 3:00:00 AM,0,0,0
7086361926,5/12/2016 4:00:00 AM,0,0,0
7086361926,5/12/2016 5:00:00 AM,0,0,0
7086361926,5/12/2016 6:00:00 AM,0,0,0
7086361926,5/12/2016 9:00:00 AM,0,0,0
2873212765,4/12/2016 12:00:00 AM,0,0,0
2873212765,4/12/2016 1:00:00 AM,0,0,0
2873212765,4/12/2016 2:00:00 AM,0,0,0
2873212765,4/12/2016 3:00:00 AM,0,0,0
2873212765,4/12/2016 4:00:00 AM,0,0,0
2873212765,4/12/2016 10:00:00 PM,0,0,0
2873212765,4/12/2016 11:00:00 PM,0,0,0
2873212765,4/13/2016 12:00:00 AM,0,0,0
2873212765,4/13/2016 1:00:00 AM,0,0,0
2873212765,4/13/2016 2:00:00 AM,0,0,0
2873212765,4/13/2016 3:00:00 AM,0,0,0
2873212765,4/13/2016 4:00:00 AM,0,0,0
2873212765,4/14/2016 12:00:00 AM,0,0,0
2873212765,4/14/2016 1:00:00 AM,0,0,0
2873212765,4/14/2016 2:00:00 AM,0,0,0
2873212765,4/14/2016 3:00:00 AM,0,0,0
2873212765,4/14/2016 4:00:00 AM,0,0,0
2873212765,4/14/2016 5:00:00 AM,0,0,0
2873212765,4/14/2016 10:00:00 PM,0,0,0
2873212765,4/14/2016 11:00:00 PM,0,0,0
2873212765,4/15/2016 12:00:00 AM,0,0,0
2873212765,4/15/2016 1:00:00 AM,0,0,0
2873212765,4/15/2016 2:00:00 AM,0,0,0
2873212765,4/15/2016 3:00:00 AM,0,0,0
2873212765,4/15/2016 4:00:00 AM,0,0,0
2873212765,4/15/2016 10:00:00 PM,0,0,0
2873212765,4/15/2016 11:00:00 PM,0,0,0
2873212765,4/16/2016 12:00:00 AM,0,0,0
2873212765,4/16/2016 1:00:00 AM,0,0,0
2873212765,4/16/2016 2:00:00 AM,0,0,0
2873212765,4/16/2016 3:00:00 AM,0,0,0
2873212765,4/16/2016 4:00:00 AM,0,0,0
2873212765,4/16/2016 5:00:00 AM,0,0,0
2873212765,4/16/2016 6:00:00 AM,0,0,0
2873212765,4/17/2016 1:00:00 AM,0,0,0
2873212765,4/17/2016 2:00:00 AM,0,0,0
2873212765,4/17/2016 3:00:00 AM,0,0,0
2873212765,4/17/2016 4:00:00 AM,0,0,0
2873212765,4/17/2016 5:00:00 AM,0,0,0
2873212765,4/17/2016 6:00:00 AM,0,0,0
2873212765,4/17/2016 7:00:00 AM,0,0,0
2873212765,4/17/2016 8:00:00 AM,0,0,0
2873212765,4/17/2016 9:00:00 AM,0,0,0
2873212765,4/17/2016 10:00:00 PM,0,0,0
2873212765,4/17/2016 11:00:00 PM,0,0,0
2873212765,4/18/2016 12:00:00 AM,0,0,0
2873212765,4/18/2016 1:00:00 AM,0,0,0
2873212765,4/18/2016 2:00:00 AM,0,0,0
2873212765,4/18/2016 3:00:00 AM,0,0,0
2873212765,4/18/2016 4:00:00 AM,0,0,0
2873212765,4/18/2016 9:00:00 PM,0,0,0
2873212765,4/18/2016 10:00:00 PM,0,0,0
2873212765,4/18/2016 11:00:00 PM,0,0,0
2873212765,4/19/2016 12:00:00 AM,0,0,0
2873212765,4/19/2016 1:00:00 AM,0,0,0
2873212765,4/19/2016 2:00:00 AM,0,0,0
2873212765,4/19/2016 3:00:00 AM,0,0,0
2873212765,4/19/2016 4:00:00 AM,0,0,0
2873212765,4/19/2016 11:00:00 PM,0,0,0
2873212765,4/20/2016 12:00:00 AM,0,0,0
2873212765,4/20/2016 1:00:00 AM,0,0,0
2873212765,4/20/2016 2:00:00 AM,0,0,0
2873212765,4/20/2016 3:00:00 AM,0,0,0
2873212765,4/20/2016 4:00:00 AM,0,0,0
2873212765,4/20/2016 11:00:00 PM,0,0,0
2873212765,4/21/2016 12:00:00 AM,0,0,0
2873212765,4/21/2016 1:00:00 AM,0,0,0
2873212765,4/21/2016 2:00:00 AM,0,0,0
2873212765,4/21/2016 3:00:00 AM,0,0,0
2873212765,4/21/2016 4:00:00 AM,0,0,0
2873212765,4/21/2016 5:00:00 AM,0,0,0
2873212765,4/21/2016 10:00:00 PM,0,0,0
2873212765,4/21/2016 11:00:00 PM,0,0,0
2873212765,4/22/2016 12:00:00 AM,0,0,0
2873212765,4/22/2016 1:00:00 AM,0,0,0
2873212765,4/22/2016 2:00:00 AM,0,0,0
2873212765,4/22/2016 3:00:00 AM,0,0,0
2873212765,4/22/2016 4:00:00 AM,0,0,0
2873212765,4/23/2016 12:00:00 AM,0,0,0
2873212765,4/23/2016 1:00:00 AM,0,0,0
2873212765,4/23/2016 2:00:00 AM,0,0,0
2873212765,4/23/2016 3:00:00 AM,0,0,0
2873212765,4/23/2016 4:00:00 AM,0,0,0
2873212765,4/23/2016 5:00:00 AM,0,0,0
2873212765,4/23/2016 6:00:00 AM,0,0,0
2873212765,4/23/2016 11:00:00 PM,0,0,0
2873212765,4/24/2016 12:00:00 AM,0,0,0
2873212765,4/24/2016 1:00:00 AM,0,0,0
2873212765,4/24/2016 2:00:00 AM,0,0,0
2873212765,4/24/2016 3:00:00 AM,0,0,0
2873212765,4/24/2016 4:00:00 AM,0,0,0
2873212765,4/24/2016 5:00:00 AM,0,0,0
2873212765,4/24/2016 6:00:00 AM,0,0,0
2873212765,4/24/2016 10:00:00 PM,0,0,0
2873212765,4/24/2016 11:00:00 PM,0,0,0
2873212765,4/25/2016 12:00:00 AM,0,0,0
2873212765,4/25/2016 1:00:00 AM,0,0,0
2873212765,4/25/2016 2:00:00 AM,0,0,0
2873212765,4/25/2016 3:00:00 AM,0,0,0
2873212765,4/25/2016 4:00:00 AM,0,0,0
2873212765,4/25/2016 8:00:00 PM,0,0,0
2873212765,4/25/2016 10:00:00 PM,0,0,0
2873212765,4/25/2016 11:00:00 PM,0,0,0
2873212765,4/26/2016 12:00:00 AM,0,0,0
2873212765,4/26/2016 1:00:00 AM,0,0,0
2873212765,4/26/2016 2:00:00 AM,0,0,0
2873212765,4/26/2016 3:00:00 AM,0,0,0
2873212765,4/26/2016 4:00:00 AM,0,0,0
2873212765,4/26/2016 10:00:00 PM,0,0,0
2873212765,4/26/2016 11:00:00 PM,0,0,0
2873212765,4/27/2016 12:00:00 AM,0,0,0
2873212765,4/27/2016 1:00:00 AM,0,0,0
2873212765,4/27/2016 2:00:00 AM,0,0,0
2873212765,4/27/2016 3:00:00 AM,0,0,0
2873212765,4/27/2016 4:00:00 AM,0,0,0
2873212765,4/27/2016 5:00:00 AM,0,0,0
2873212765,4/27/2016 4:00:00 PM,0,0,0
2873212765,4/27/2016 10:00:00 PM,0,0,0
2873212765,4/27/2016 11:00:00 PM,0,0,0
2873212765,4/28/2016 12:00:00 AM,0,0,0
2873212765,4/28/2016 1:00:00 AM,0,0,0
2873212765,4/28/2016 2:00:00 AM,0,0,0
2873212765,4/28/2016 3:00:00 AM,0,0,0
2873212765,4/28/2016 4:00:00 AM,0,0,0
2873212765,4/28/2016 5:00:00 AM,0,0,0
2873212765,4/28/2016 10:00:00 PM,0,0,0
2873212765,4/28/2016 11:00:00 PM,0,0,0
2873212765,4/29/2016 12:00:00 AM,0,0,0
2873212765,4/29/2016 1:00:00 AM,0,0,0
2873212765,4/29/2016 2:00:00 AM,0,0,0
2873212765,4/29/2016 3:00:00 AM,0,0,0
2873212765,4/29/2016 4:00:00 AM,0,0,0
2873212765,4/29/2016 5:00:00 AM,0,0,0
2873212765,4/29/2016 10:00:00 PM,0,0,0
2873212765,4/29/2016 11:00:00 PM,0,0,0
2873212765,4/30/2016 12:00:00 AM,0,0,0
2873212765,4/30/2016 1:00:00 AM,0,0,0
2873212765,4/30/2016 2:00:00 AM,0,0,0
2873212765,4/30/2016 3:00:00 AM,0,0,0
2873212765,4/30/2016 4:00:00 AM,0,0,0
2873212765,4/30/2016 5:00:00 AM,0,0,0
2873212765,4/30/2016 6:00:00 AM,0,0,0
2873212765,4/30/2016 10:00:00 PM,0,0,0
2873212765,4/30/2016 11:00:00 PM,0,0,0
2873212765,5/1/2016 12:00:00 AM,0,0,0
2873212765,5/1/2016 1:00:00 AM,0,0,0
2873212765,5/1/2016 2:00:00 AM,0,0,0
2873212765,5/1/2016 3:00:00 AM,0,0,0
2873212765,5/1/2016 4:00:00 AM,0,0,0
2873212765,5/1/2016 5:00:00 AM,0,0,0
2873212765,5/1/2016 6:00:00 AM,0,0,0
2873212765,5/1/2016 7:00:00 AM,0,0,0
2873212765,5/1/2016 10:00:00 PM,0,0,0
2873212765,5/1/2016 11:00:00 PM,0,0,0
2873212765,5/2/2016 12:00:00 AM,0,0,0
2873212765,5/2/2016 1:00:00 AM,0,0,0
2873212765,5/2/2016 2:00:00 AM,0,0,0
2873212765,5/2/2016 3:00:00 AM,0,0,0
2873212765,5/2/2016 4:00:00 AM,0,0,0
2873212765,5/2/2016 10:00:00 PM,0,0,0
2873212765,5/2/2016 11:00:00 PM,0,0,0
2873212765,5/3/2016 12:00:00 AM,0,0,0
2873212765,5/3/2016 1:00:00 AM,0,0,0
2873212765,5/3/2016 2:00:00 AM,0,0,0
2873212765,5/3/2016 3:00:00 AM,0,0,0
2873212765,5/3/2016 4:00:00 AM,0,0,0
2873212765,5/3/2016 10:00:00 PM,0,0,0
2873212765,5/3/2016 11:00:00 PM,0,0,0
2873212765,5/4/2016 12:00:00 AM,0,0,0
2873212765,5/4/2016 1:00:00 AM,0,0,0
2873212765,5/4/2016 2:00:00 AM,0,0,0
2873212765,5/4/2016 3:00:00 AM,0,0,0
2873212765,5/4/2016 4:00:00 AM,0,0,0
2873212765,5/4/2016 11:00:00 PM,0,0,0
2873212765,5/5/2016 12:00:00 AM,0,0,0
2873212765,5/5/2016 1:00:00 AM,0,0,0
2873212765,5/5/2016 2:00:00 AM,0,0,0
2873212765,5/5/2016 3:00:00 AM,0,0,0
2873212765,5/5/2016 4:00:00 AM,0,0,0
2873212765,5/5/2016 5:00:00 AM,0,0,0
2873212765,5/5/2016 10:00:00 PM,0,0,0
2873212765,5/5/2016 11:00:00 PM,0,0,0
2873212765,5/6/2016 12:00:00 AM,0,0,0
2873212765,5/6/2016 1:00:00 AM,0,0,0
2873212765,5/6/2016 2:00:00 AM,0,0,0
2873212765,5/6/2016 3:00:00 AM,0,0,0
2873212765,5/6/2016 4:00:00 AM,0,0,0
2873212765,5/7/2016 12:00:00 AM,0,0,0
2873212765,5/7/2016 1:00:00 AM,0,0,0
2873212765,5/7/2016 2:00:00 AM,0,0,0
2873212765,5/7/2016 3:00:00 AM,0,0,0
2873212765,5/7/2016 4:00:00 AM,0,0,0
2873212765,5/7/2016 5:00:00 AM,0,0,0
2873212765,5/7/2016 6:00:00 AM,0,0,0
2873212765,5/7/2016 10:00:00 AM,0,0,0
2873212765,5/7/2016 11:00:00 AM,0,0,0
2873212765,5/7/2016 12:00:00 PM,0,0,0
2873212765,5/7/2016 1:00:00 PM,0,0,0
2873212765,5/7/2016 2:00:00 PM,0,0,0
2873212765,5/7/2016 3:00:00 PM,0,0,0
2873212765,5/7/2016 4:00:00 PM,0,0,0
2873212765,5/7/2016 5:00:00 PM,0,0,0
2873212765,5/7/2016 6:00:00 PM,0,0,0
2873212765,5/7/2016 7:00:00 PM,0,0,0
2873212765,5/7/2016 8:00:00 PM,0,0,0
2873212765,5/8/2016 1:00:00 AM,0,0,0
2873212765,5/8/2016 2:00:00 AM,0,0,0
2873212765,5/8/2016 3:00:00 AM,0,0,0
2873212765,5/8/2016 4:00:00 AM,0,0,0
2873212765,5/8/2016 5:00:00 AM,0,0,0
2873212765,5/8/2016 6:00:00 AM,0,0,0
2873212765,5/8/2016 8:00:00 PM,0,0,0
2873212765,5/8/2016 10:00:00 PM,0,0,0
2873212765,5/8/2016 11:00:00 PM,0,0,0
2873212765,5/9/2016 12:00:00 AM,0,0,0
2873212765,5/9/2016 1:00:00 AM,0,0,0
2873212765,5/9/2016 2:00:00 AM,0,0,0
2873212765,5/9/2016 3:00:00 AM,0,0,0
2873212765,5/9/2016 4:00:00 AM,0,0,0
2873212765,5/9/2016 10:00:00 PM,0,0,0
2873212765,5/9/2016 11:00:00 PM,0,0,0
2873212765,5/10/2016 12:00:00 AM,0,0,0
2873212765,5/10/2016 1:00:00 AM,0,0,0
2873212765,5/10/2016 2:00:00 AM,0,0,0
2873212765,5/10/2016 3:00:00 AM,0,0,0
2873212765,5/10/2016 4:00:00 AM,0,0,0
2873212765,5/10/2016 10:00:00 PM,0,0,0
2873212765,5/10/2016 11:00:00 PM,0,0,0
2873212765,5/11/2016 12:00:00 AM,0,0,0
2873212765,5/11/2016 1:00:00 AM,0,0,0
2873212765,5/11/2016 2:00:00 AM,0,0,0
2873212765,5/11/2016 3:00:00 AM,0,0,0
2873212765,5/11/2016 4:00:00 AM,0,0,0
2873212765,5/11/2016 9:00:00 PM,0,0,0
2873212765,5/11/2016 11:00:00 PM,0,0,0
2873212765,5/12/2016 12:00:00 AM,0,0,0
2873212765,5/12/2016 1:00:00 AM,0,0,0
2873212765,5/12/2016 2:00:00 AM,0,0,0
2873212765,5/12/2016 3:00:00 AM,0,0,0
2873212765,5/12/2016 4:00:00 AM,0,0,0
2873212765,5/12/2016 5:00:00 AM,0,0,0
6290855005,4/12/2016 12:00:00 AM,0,0,0
6290855005,4/12/2016 1:00:00 AM,0,0,0
6290855005,4/12/2016 2:00:00 AM,0,0,0
6290855005,4/12/2016 3:00:00 AM,0,0,0
6290855005,4/12/2016 4:00:00 AM,0,0,0
6290855005,4/12/2016 5:00:00 AM,0,0,0
6290855005,4/12/2016 5:00:00 PM,0,0,0
6290855005,4/12/2016 6:00:00 PM,0,0,0
6290855005,4/12/2016 7:00:00 PM,0,0,0
6290855005,4/12/2016 8:00:00 PM,0,0,0
6290855005,4/12/2016 9:00:00 PM,0,0,0
6290855005,4/12/2016 10:00:00 PM,0,0,0
6290855005,4/12/2016 11:00:00 PM,0,0,0
6290855005,4/13/2016 12:00:00 AM,0,0,0
6290855005,4/13/2016 1:00:00 AM,0,0,0
6290855005,4/13/2016 2:00:00 AM,0,0,0
6290855005,4/13/2016 3:00:00 AM,0,0,0
6290855005,4/13/2016 4:00:00 AM,0,0,0
6290855005,4/13/2016 5:00:00 AM,0,0,0
6290855005,4/13/2016 9:00:00 PM,0,0,0
6290855005,4/13/2016 10:00:00 PM,0,0,0
6290855005,4/13/2016 11:00:00 PM,0,0,0
6290855005,4/14/2016 12:00:00 AM,0,0,0
6290855005,4/14/2016 1:00:00 AM,0,0,0
6290855005,4/14/2016 2:00:00 AM,0,0,0
6290855005,4/14/2016 3:00:00 AM,0,0,0
6290855005,4/14/2016 4:00:00 AM,0,0,0
6290855005,4/14/2016 5:00:00 AM,0,0,0
6290855005,4/15/2016 12:00:00 AM,0,0,0
6290855005,4/15/2016 1:00:00 AM,0,0,0
6290855005,4/15/2016 2:00:00 AM,0,0,0
6290855005,4/15/2016 3:00:00 AM,0,0,0
6290855005,4/15/2016 4:00:00 AM,0,0,0
6290855005,4/15/2016 5:00:00 AM,0,0,0
6290855005,4/15/2016 6:00:00 AM,0,0,0
6290855005,4/16/2016 12:00:00 AM,0,0,0
6290855005,4/16/2016 1:00:00 AM,0,0,0
6290855005,4/16/2016 2:00:00 AM,0,0,0
6290855005,4/16/2016 3:00:00 AM,0,0,0
6290855005,4/16/2016 4:00:00 AM,0,0,0
6290855005,4/16/2016 5:00:00 AM,0,0,0
6290855005,4/16/2016 6:00:00 AM,0,0,0
6290855005,4/16/2016 7:00:00 AM,0,0,0
6290855005,4/16/2016 8:00:00 PM,0,0,0
6290855005,4/16/2016 9:00:00 PM,0,0,0
6290855005,4/16/2016 10:00:00 PM,0,0,0
6290855005,4/16/2016 11:00:00 PM,0,0,0
6290855005,4/17/2016 12:00:00 AM,0,0,0
6290855005,4/17/2016 1:00:00 AM,0,0,0
6290855005,4/17/2016 2:00:00 AM,0,0,0
6290855005,4/17/2016 3:00:00 AM,0,0,0
6290855005,4/17/2016 4:00:00 AM,0,0,0
6290855005,4/17/2016 5:00:00 AM,0,0,0
6290855005,4/17/2016 6:00:00 AM,0,0,0
6290855005,4/17/2016 8:00:00 PM,0,0,0
6290855005,4/17/2016 9:00:00 PM,0,0,0
6290855005,4/17/2016 10:00:00 PM,0,0,0
6290855005,4/17/2016 11:00:00 PM,0,0,0
6290855005,4/18/2016 12:00:00 AM,0,0,0
6290855005,4/18/2016 1:00:00 AM,0,0,0
6290855005,4/18/2016 2:00:00 AM,0,0,0
6290855005,4/18/2016 3:00:00 AM,0,0,0
6290855005,4/18/2016 4:00:00 AM,0,0,0
6290855005,4/18/2016 6:00:00 PM,0,0,0
6290855005,4/18/2016 7:00:00 PM,0,0,0
6290855005,4/18/2016 8:00:00 PM,0,0,0
6290855005,4/18/2016 9:00:00 PM,0,0,0
6290855005,4/18/2016 10:00:00 PM,0,0,0
6290855005,4/18/2016 11:00:00 PM,0,0,0
6290855005,4/19/2016 12:00:00 AM,0,0,0
6290855005,4/19/2016 1:00:00 AM,0,0,0
6290855005,4/19/2016 2:00:00 AM,0,0,0
6290855005,4/19/2016 3:00:00 AM,0,0,0
6290855005,4/19/2016 4:00:00 AM,0,0,0
6290855005,4/19/2016 5:00:00 AM,0,0,0
6290855005,4/19/2016 9:00:00 PM,0,0,0
6290855005,4/19/2016 10:00:00 PM,0,0,0
6290855005,4/19/2016 11:00:00 PM,0,0,0
6290855005,4/20/2016 12:00:00 AM,0,0,0
6290855005,4/20/2016 1:00:00 AM,0,0,0
6290855005,4/20/2016 2:00:00 AM,0,0,0
6290855005,4/20/2016 3:00:00 AM,0,0,0
6290855005,4/20/2016 4:00:00 AM,0,0,0
6290855005,4/20/2016 5:00:00 AM,0,0,0
6290855005,4/20/2016 6:00:00 PM,0,0,0
6290855005,4/20/2016 7:00:00 PM,0,0,0
6290855005,4/20/2016 8:00:00 PM,0,0,0
6290855005,4/20/2016 9:00:00 PM,0,0,0
6290855005,4/20/2016 10:00:00 PM,0,0,0
6290855005,4/20/2016 11:00:00 PM,0,0,0
6290855005,4/21/2016 12:00:00 AM,0,0,0
